Variant	Adjectives
Adj_to	uncommon
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	right
Adj_to	mandatory
Adj_to	important
Adj_to	important
Adj_to	vital
Adj_to	uncommon
Adj_to	possible
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	incorrect
Adj_to	correct
Adj_to	reasonable
Adj_to	interesting
Adj_to	possible
Adj_to	difficult
Adj_to	important
Adj_to	easy
Adj_to	easy
Adj_to	late
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	useful
Adj_to	reasonable
Adj_to	convenient
Adj_to	interesting
Adj_to	appropriate
Adj_to	important
Adj_to	essential
Adj_to	ethical
Adj_to	necessary
Adj_to	important
Adj_to	difficult
Adj_to	hard
Adj_to	helpful
Adj_to	okay
Adj_to	hard
Adj_to	possible
Adj_to	nice
Adj_to	inadequate
Adj_to	possible
Adj_to	important
Adj_to	reasonable
Adj_to	logical
Adj_to	easy
Adj_to	possible
Adj_to	hard
Adj_to	hard
Adj_to	important
Adj_to	realistic
Adj_to	unacceptable
Adj_to	difficult
Adj_to	imperative
Adj_to	necessary
Adj_to	difficult
Adj_to	sensible
Adj_to	difficult
Adj_to	important
Adj_to	late
Adj_to	easy
Adj_to	possible
Adj_to	easy
Adj_to	good
Adj_to	possible
Adj_to	difficult
Adj_to	difficult
Adj_to	impossible
Adj_to	hard
Adj_to	easy
Adj_to	reasonable
Adj_to	appropriate
Adj_to	important
Adj_to	useful
Adj_to	imperative
Adj_to	embarrassing
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	possible
Adj_to	critical
Adj_to	impossible
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	necessary
Adj_to	enough
Adj_to	enough
Adj_to	difficult
Adj_to	possible
Adj_to	necessary
Adj_to	possible
Adj_to	appropriate
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	useful
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	reasonable
Adj_to	reasonable
Adj_to	possible
Adj_to	impossible
Adj_to	impossible
Adj_to	impossible
Adj_to	common
Adj_to	impossible
Adj_to	impossible
Adj_to	important
Adj_to	helpful
Adj_to	easy
Adj_to	enough
Adj_to	necessary
Adj_to	important
Adj_to	enough
Adj_to	hard
Adj_to	difficult
Adj_to	easy
Adj_to	common
Adj_to	impossible
Adj_to	rare
Adj_to	uncommon
Adj_to	difficult
Adj_to	difficult
Adj_to	impossible
Adj_to	hard
Adj_to	difficult
Adj_to	important
Adj_to	necessary
Adj_to	unrealistic
Adj_to	hard
Adj_to	difficult
Adj_to	crucial
Adj_to	important
Adj_to	fair
Adj_to	remarkable
Adj_to	easy
Adj_to	difficult
Adj_to	possible
Adj_to	hard
Adj_to	important
Adj_to	fashionable
Adj_to	hard
Adj_to	fair
Adj_to	hard
Adj_to	harsh
Adj_to	good
Adj_to	hard
Adj_to	easy
Adj_to	hard
Adj_to	possible
Adj_to	important
Adj_to	insufficient
Adj_to	difficult
Adj_to	important
Adj_to	impossible
Adj_to	important
Adj_to	interesting
Adj_to	appropriate
Adj_to	necessary
Adj_to	difficult
Adj_to	interesting
Adj_to	possible
Adj_to	possible
Adj_to	enough
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	prudent
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	noteworthy
Adj_to	possible
Adj_to	good
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	impossible
Adj_to	necessary
Adj_to	useless
Adj_to	difficult
Adj_to	acceptable
Adj_to	difficult
Adj_to	crucial
Adj_to	unwise
Adj_to	interesting
Adj_to	unrealistic
Adj_to	necessary
Adj_to	impossible
Adj_to	possible
Adj_to	necessary
Adj_to	hard
Adj_to	difficult
Adj_to	hard
Adj_to	possible
Adj_to	important
Adj_to	difficult
Adj_to	fair
Adj_to	safe
Adj_to	degrading
Adj_to	fashionable
Adj_to	possible
Adj_to	possible
Adj_to	curious
Adj_to	safe
Adj_to	important
Adj_to	useful
Adj_to	useful
Adj_to	hard
Adj_to	important
Adj_to	easy
Adj_to	useful
Adj_to	late
Adj_to	wise
Adj_to	necessary
Adj_to	common
Adj_to	important
Adj_to	difficult
Adj_to	crucial
Adj_to	difficult
Adj_to	logical
Adj_to	insufficient
Adj_to	relevant
Adj_to	possible
Adj_to	instructive
Adj_to	popular
Adj_to	unnecessary
Adj_to	easy
Adj_to	necessary
Adj_to	useful
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	likely
Adj_to	accurate
Adj_to	difficult
Adj_to	impossible
Adj_to	insufficient
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	necessary
Adj_to	feasible
Adj_to	possible
Adj_to	difficult
Adj_to	dangerous
Adj_to	safe
Adj_to	possible
Adj_to	appropriate
Adj_to	important
Adj_to	impossible
Adj_to	possible
Adj_to	necessary
Adj_to	unusual
Adj_to	reasonable
Adj_to	important
Adj_to	important
Adj_to	easy
Adj_to	interesting
Adj_to	important
Adj_to	possible
Adj_to	galling
Adj_to	difficult
Adj_to	possible
Adj_to	fair
Adj_to	possible
Adj_to	surprising
Adj_to	difficult
Adj_to	tempting
Adj_to	surprising
Adj_to	fair
Adj_to	possible
Adj_to	impossible
Adj_to	impossible
Adj_to	important
Adj_to	appropriate
Adj_to	difficult
Adj_to	fair
Adj_to	tempting
Adj_to	necessary
Adj_to	surprising
Adj_to	timely
Adj_to	difficult
Adj_to	effective
Adj_to	important
Adj_to	easy
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	reasonable
Adj_to	reasonable
Adj_to	reasonable
Adj_to	reasonable
Adj_to	logical
Adj_to	important
Adj_to	reasonable
Adj_to	important
Adj_to	good
Adj_to	impossible
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	interesting
Adj_to	important
Adj_to	reasonable
Adj_to	possible
Adj_to	necessary
Adj_to	necessary
Adj_to	important
Adj_to	impossible
Adj_to	important
Adj_to	necessary
Adj_to	reasonable
Adj_to	reasonable
Adj_to	reasonable
Adj_to	sufficient
Adj_to	necessary
Adj_to	logical
Adj_to	important
Adj_to	hard
Adj_to	okay
Adj_to	possible
Adj_to	possible
Adj_to	impossible
Adj_to	hard
Adj_to	possible
Adj_to	foolish
Adj_to	hard
Adj_to	difficult
Adj_to	hard
Adj_to	impossible
Adj_to	hard
Adj_to	hard
Adj_to	tempting
Adj_to	possible
Adj_to	good
Adj_to	hard
Adj_to	hard
Adj_to	easy
Adj_to	easy
Adj_to	impossible
Adj_to	important
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	impossible
Adj_to	reasonable
Adj_to	necessary
Adj_to	prudent
Adj_to	easy
Adj_to	common
Adj_to	necessary
Adj_to	necessary
Adj_to	difficult
Adj_to	reasonable
Adj_to	reasonable
Adj_to	important
Adj_to	reasonable
Adj_to	interesting
Adj_to	important
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	necessary
Adj_to	vital
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	difficult
Adj_to	good
Adj_to	important
Adj_to	impossible
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	critical
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	hard
Adj_to	difficult
Adj_to	important
Adj_to	difficult
Adj_to	difficult
Adj_to	interesting
Adj_to	hard
Adj_to	safe
Adj_to	important
Adj_to	acceptable
Adj_to	important
Adj_to	important
Adj_to	intolerable
Adj_to	difficult
Adj_to	useful
Adj_to	hard
Adj_to	unnatural
Adj_to	cruel
Adj_to	disturbing
Adj_to	utopian
Adj_to	difficult
Adj_to	hard
Adj_to	hard
Adj_to	easy
Adj_to	hard
Adj_to	impossible
Adj_to	possible
Adj_to	hard
Adj_to	hard
Adj_to	hard
Adj_to	possible
Adj_to	difficult
Adj_to	easy
Adj_to	common
Adj_to	easy
Adj_to	impossible
Adj_to	early
Adj_to	easy
Adj_to	important
Adj_to	important
Adj_to	sensible
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	imperative
Adj_to	difficult
Adj_to	hard
Adj_to	reasonable
Adj_to	reasonable
Adj_to	necessary
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	appropriate
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	vital
Adj_to	good
Adj_to	interesting
Adj_to	important
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	incorrect
Adj_to	important
Adj_to	difficult
Adj_to	striking
Adj_to	instructive
Adj_to	useful
Adj_to	important
Adj_to	difficult
Adj_to	useful
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	essential
Adj_to	useful
Adj_to	necessary
Adj_to	possible
Adj_to	hard
Adj_to	difficult
Adj_to	important
Adj_to	reasonable
Adj_to	possible
Adj_to	important
Adj_to	plausible
Adj_to	impossible
Adj_to	difficult
Adj_to	crucial
Adj_to	possible
Adj_to	easy
Adj_to	important
Adj_to	important
Adj_to	fundamental
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	critical
Adj_to	impossible
Adj_to	hard
Adj_to	important
Adj_to	difficult
Adj_to	reactionary
Adj_to	difficult
Adj_to	good
Adj_to	okay
Adj_to	hard
Adj_to	hard
Adj_to	hard
Adj_to	fair
Adj_to	hard
Adj_to	early
Adj_to	uncommon
Adj_to	hard
Adj_to	cheap
Adj_to	important
Adj_to	hard
Adj_to	good
Adj_to	imperative
Adj_to	enough
Adj_to	easy
Adj_to	hard
Adj_to	easy
Adj_to	safe
Adj_to	easy
Adj_to	important
Adj_to	surprising
Adj_to	manageable
Adj_to	manageable
Adj_to	possible
Adj_to	good
Adj_to	important
Adj_to	easy
Adj_to	useful
Adj_to	crucial
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	appropriate
Adj_to	important
Adj_to	easy
Adj_to	sexy
Adj_to	useful
Adj_to	impossible
Adj_to	possible
Adj_to	important
Adj_to	helpful
Adj_to	important
Adj_to	relevant
Adj_to	possible
Adj_to	important
Adj_to	necessary
Adj_to	good
Adj_to	good
Adj_to	important
Adj_to	impossible
Adj_to	possible
Adj_to	possible
Adj_to	interesting
Adj_to	necessary
Adj_to	easy
Adj_to	important
Adj_to	important
Adj_to	easy
Adj_to	important
Adj_to	natural
Adj_to	essential
Adj_to	possible
Adj_to	important
Adj_to	hard
Adj_to	worthwhile
Adj_to	difficult
Adj_to	unusual
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	critical
Adj_to	possible
Adj_to	unreasonable
Adj_to	unreasonable
Adj_to	important
Adj_to	feasible
Adj_to	important
Adj_to	vital
Adj_to	difficult
Adj_to	important
Adj_to	surprising
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	interesting
Adj_to	necessary
Adj_to	necessary
Adj_to	informative
Adj_to	important
Adj_to	necessary
Adj_to	necessary
Adj_to	enough
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	easy
Adj_to	difficult
Adj_to	appropriate
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	good
Adj_to	difficult
Adj_to	important
Adj_to	possible
Adj_to	interesting
Adj_to	worthwhile
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	appropriate
Adj_to	tempting
Adj_to	uncommon
Adj_to	common
Adj_to	common
Adj_to	difficult
Adj_to	important
Adj_to	necessary
Adj_to	easy
Adj_to	difficult
Adj_to	appropriate
Adj_to	important
Adj_to	crucial
Adj_to	essential
Adj_to	imperative
Adj_to	essential
Adj_to	hard
Adj_to	wrong
Adj_to	imperative
Adj_to	imperative
Adj_to	easy
Adj_to	productive
Adj_to	easy
Adj_to	crucial
Adj_to	easy
Adj_to	incorrect
Adj_to	hard
Adj_to	tempting
Adj_to	important
Adj_to	important
Adj_to	good
Adj_to	easy
Adj_to	enough
Adj_to	foolhardy
Adj_to	easy
Adj_to	impossible
Adj_to	easy
Adj_to	important
Adj_to	difficult
Adj_to	safe
Adj_to	important
Adj_to	important
Adj_to	hard
Adj_to	difficult
Adj_to	safe
Adj_to	important
Adj_to	necessary
Adj_to	important
Adj_to	unfair
Adj_to	important
Adj_to	important
Adj_to	hard
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	wonderful
Adj_to	relevant
Adj_to	logical
Adj_to	impossible
Adj_to	necessary
Adj_to	important
Adj_to	difficult
Adj_to	difficult
Adj_to	unusual
Adj_to	impossible
Adj_to	necessary
Adj_to	necessary
Adj_to	easy
Adj_to	difficult
Adj_to	possible
Adj_to	easy
Adj_to	easy
Adj_to	useful
Adj_to	legitimate
Adj_to	significant
Adj_to	uncommon
Adj_to	possible
Adj_to	possible
Adj_to	impossible
Adj_to	customary
Adj_to	justifiable
Adj_to	tempting
Adj_to	dishonest
Adj_to	wise
Adj_to	pertinent
Adj_to	crucial
Adj_to	important
Adj_to	essential
Adj_to	impossible
Adj_to	necessary
Adj_to	good
Adj_to	helpful
Adj_to	possible
Adj_to	impossible
Adj_to	useless
Adj_to	useless
Adj_to	possible
Adj_to	problematic
Adj_to	hard
Adj_to	hard
Adj_to	impossible
Adj_to	easy
Adj_to	easy
Adj_to	futile
Adj_to	impossible
Adj_to	crucial
Adj_to	possible
Adj_to	difficult
Adj_to	safe
Adj_to	impossible
Adj_to	helpful
Adj_to	tempting
Adj_to	unreasonable
Adj_to	unreasonable
Adj_to	safe
Adj_to	important
Adj_to	hard
Adj_to	imperative
Adj_to	important
Adj_to	easy
Adj_to	hard
Adj_to	possible
Adj_to	impossible
Adj_to	possible
Adj_to	impossible
Adj_to	necessary
Adj_to	far-fetched
Adj_to	hard
Adj_to	hard
Adj_to	easy
Adj_to	hard
Adj_to	tricky
Adj_to	preferable
Adj_to	hard
Adj_to	easy
Adj_to	easy
Adj_to	hard
Adj_to	impossible
Adj_to	difficult
Adj_to	risky
Adj_to	tempting
Adj_to	difficult
Adj_to	helpful
Adj_to	helpful
Adj_to	impossible
Adj_to	necessary
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	necessary
Adj_to	difficult
Adj_to	important
Adj_to	possible
Adj_to	common
Adj_to	hard
Adj_to	possible
Adj_to	reasonable
Adj_to	hard
Adj_to	hard
Adj_to	hard
Adj_to	important
Adj_to	favorable
Adj_to	impossible
Adj_to	difficult
Adj_to	impractical
Adj_to	vital
Adj_to	useful
Adj_to	essential
Adj_to	important
Adj_to	easy
Adj_to	easy
Adj_to	interesting
Adj_to	appropriate
Adj_to	important
Adj_to	important
Adj_to	desirable
Adj_to	interesting
Adj_to	possible
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	prudent
Adj_to	important
Adj_to	important
Adj_to	impossible
Adj_to	difficult
Adj_to	hard
Adj_to	interesting
Adj_to	important
Adj_to	early
Adj_to	unlikely
Adj_to	important
Adj_to	difficult
Adj_to	necessary
Adj_to	important
Adj_to	necessary
Adj_to	difficult
Adj_to	easy
Adj_to	possible
Adj_to	important
Adj_to	reasonable
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	rare
Adj_to	helpful
Adj_to	possible
Adj_to	possible
Adj_to	difficult
Adj_to	difficult
Adj_to	impractical
Adj_to	difficult
Adj_to	worthwhile
Adj_to	logical
Adj_to	prudent
Adj_to	critical
Adj_to	important
Adj_to	easy
Adj_to	easy
Adj_to	important
Adj_to	essential
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	boring
Adj_to	feasible
Adj_to	expensive
Adj_to	easy
Adj_to	easy
Adj_to	easy
Adj_to	easy
Adj_to	difficult
Adj_to	necessary
Adj_to	important
Adj_to	feasible
Adj_to	possible
Adj_to	possible
Adj_to	impractical
Adj_to	difficult
Adj_to	fair
Adj_to	desirable
Adj_to	natural
Adj_to	possible
Adj_to	easy
Adj_to	easy
Adj_to	early
Adj_to	difficult
Adj_to	hard
Adj_to	enough
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	late
Adj_to	possible
Adj_to	easy
Adj_to	necessary
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	advisable
Adj_to	possible
Adj_to	easy
Adj_to	advisable
Adj_to	okay
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	safe
Adj_to	necessary
Adj_to	necessary
Adj_to	easy
Adj_to	rare
Adj_to	likely
Adj_to	essential
Adj_to	sufficient
Adj_to	necessary
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	necessary
Adj_to	possible
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	reasonable
Adj_to	relevant
Adj_to	important
Adj_to	possible
Adj_to	difficult
Adj_to	easy
Adj_to	possible
Adj_to	important
Adj_to	commonplace
Adj_to	important
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	common
Adj_to	likely
Adj_to	important
Adj_to	important
Adj_to	helpful
Adj_to	hard
Adj_to	necessary
Adj_to	useful
Adj_to	possible
Adj_to	impossible
Adj_to	difficult
Adj_to	important
Adj_to	helpful
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	possible
Adj_to	necessary
Adj_to	important
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	necessary
Adj_to	crucial
Adj_to	essential
Adj_to	difficult
Adj_to	appropriate
Adj_to	logical
Adj_to	necessary
Adj_to	possible
Adj_to	possible
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	fair
Adj_to	impossible
Adj_to	difficult
Adj_to	hard
Adj_to	possible
Adj_to	good
Adj_to	difficult
Adj_to	impossible
Adj_to	hard
Adj_to	crucial
Adj_to	hard
Adj_to	easy
Adj_to	difficult
Adj_to	easy
Adj_to	difficult
Adj_to	important
Adj_to	good
Adj_to	licit
Adj_to	possible
Adj_to	possible
Adj_to	appropriate
Adj_to	hard
Adj_to	difficult
Adj_to	possible
Adj_to	hard
Adj_to	common
Adj_to	easy
Adj_to	hard
Adj_to	easy
Adj_to	possible
Adj_to	wonderful
Adj_to	difficult
Adj_to	easy
Adj_to	important
Adj_to	dubious
Adj_to	impossible
Adj_to	possible
Adj_to	difficult
Adj_to	possible
Adj_to	hard
Adj_to	easy
Adj_to	easy
Adj_to	essential
Adj_to	reasonable
Adj_to	easy
Adj_to	important
Adj_to	difficult
Adj_to	possible
Adj_to	advisable
Adj_to	helpful
Adj_to	uncommon
Adj_to	imperative
Adj_to	crucial
Adj_to	important
Adj_to	difficult
Adj_to	easy
Adj_to	easy
Adj_to	easy
Adj_to	easy
Adj_to	easy
Adj_to	easy
Adj_to	easy
Adj_to	important
Adj_to	typical
Adj_to	typical
Adj_to	necessary
Adj_to	difficult
Adj_to	useful
Adj_to	hard
Adj_to	impossible
Adj_to	unjust
Adj_to	difficult
Adj_to	critical
Adj_to	necessary
Adj_to	possible
Adj_to	wrong
Adj_to	important
Adj_to	appropriate
Adj_to	impossible
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	possible
Adj_to	important
Adj_to	necessary
Adj_to	necessary
Adj_to	easy
Adj_to	necessary
Adj_to	critical
Adj_to	important
Adj_to	disingenuous
Adj_to	ridiculous
Adj_to	ridiculous
Adj_to	important
Adj_to	easy
Adj_to	important
Adj_to	imperative
Adj_to	common
Adj_to	important
Adj_to	illegal
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	hard
Adj_to	important
Adj_to	wise
Adj_to	important
Adj_to	timely
Adj_to	imperative
Adj_to	easy
Adj_to	difficult
Adj_to	possible
Adj_to	difficult
Adj_to	critical
Adj_to	critical
Adj_to	desirable
Adj_to	necessary
Adj_to	necessary
Adj_to	important
Adj_to	critical
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	possible
Adj_to	important
Adj_to	difficult
Adj_to	important
Adj_to	impossible
Adj_to	hard
Adj_to	good
Adj_to	easy
Adj_to	easy
Adj_to	impossible
Adj_to	gratuitous
Adj_to	hard
Adj_to	impossible
Adj_to	tempting
Adj_to	easy
Adj_to	frustrating
Adj_to	hard
Adj_to	interesting
Adj_to	tempting
Adj_to	tempting
Adj_to	possible
Adj_to	important
Adj_to	correct
Adj_to	interesting
Adj_to	difficult
Adj_to	virtuous
Adj_to	difficult
Adj_to	hard
Adj_to	difficult
Adj_to	necessary
Adj_to	possible
Adj_to	possible
Adj_to	easy
Adj_to	easy
Adj_to	hard
Adj_to	justifiable
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	premature
Adj_to	difficult
Adj_to	reasonable
Adj_to	important
Adj_to	interesting
Adj_to	important
Adj_to	possible
Adj_to	possible
Adj_to	important
Adj_to	effective
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	important
Adj_to	impossible
Adj_to	important
Adj_to	appropriate
Adj_to	legitimate
Adj_to	false
Adj_to	wrong
Adj_to	possible
Adj_to	fitting
Adj_to	difficult
Adj_to	enough
Adj_to	correct
Adj_to	normal
Adj_to	possible
Adj_to	possible
Adj_to	prudent
Adj_to	impossible
Adj_to	hard
Adj_to	possible
Adj_to	hard
Adj_to	safe
Adj_to	presumptuous
Adj_to	useful
Adj_to	difficult
Adj_to	difficult
Adj_to	important
Adj_to	possible
Adj_to	important
Adj_to	easy
Adj_to	impossible
Adj_to	common
Adj_to	accurate
Adj_to	safe
Adj_to	imperative
Adj_to	difficult
Adj_to	impossible
Adj_to	premature
Adj_to	important
Adj_to	appropriate
Adj_to	necessary
Adj_to	easy
Adj_to	easy
Adj_to	important
Adj_to	necessary
Adj_to	impossible
Adj_to	correct
Adj_to	safe
Adj_to	important
Adj_to	feasible
Adj_to	necessary
Adj_to	easy
Adj_to	unrealistic
Adj_to	tempting
Adj_to	unrealistic
Adj_to	important
Adj_to	unrealistic
Adj_to	necessary
Adj_to	hard
Adj_to	impossible
Adj_to	possible
Adj_to	possible
Adj_to	crucial
Adj_to	useful
Adj_to	hard
Adj_to	imperative
Adj_to	important
Adj_to	necessary
Adj_to	painful
Adj_to	significant
Adj_to	impossible
Adj_to	interesting
Adj_to	necessary
Adj_to	interesting
Adj_to	important
Adj_to	reasonable
Adj_to	interesting
Adj_to	useful
Adj_to	impossible
Adj_to	difficult
Adj_to	easy
Adj_to	difficult
Adj_to	hard
Adj_to	possible
Adj_to	necessary
Adj_to	essential
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	necessary
Adj_to	possible
Adj_to	tempting
Adj_to	difficult
Adj_to	accurate
Adj_to	premature
Adj_to	difficult
Adj_to	interesting
Adj_to	difficult
Adj_to	permissible
Adj_to	useful
Adj_to	difficult
Adj_to	hard
Adj_to	difficult
Adj_to	important
Adj_to	important
Adj_to	useful
Adj_to	easy
Adj_to	necessary
Adj_to	important
Adj_to	possible
Adj_to	necessary
Adj_to	impossible
Adj_to	easy
Adj_to	impossible
Adj_to	remarkable
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	difficult
Adj_to	possible
Adj_to	interesting
Adj_to	interesting
Adj_to	sufficient
Adj_to	difficult
